,Time,green_energy_0,green_energy_1,green_energy_2,green_energy_3,green_energy_4,green_energy_5,green_energy_6,green_energy_7,green_energy_8,load_0,load_1,load_2,load_3,load_4,load_5,load_6,load_7,load_8
1178,2022-02-19 02:00:00,23435.0,1221.0,207126.0,5014.0,19061.0,7191.0,6580.0,5250.0,17782.0,22702.0,1246.0,200549.0,3734.0,16507.0,17988.0,25192.0,16432.0,40498.0
1179,2022-02-19 03:00:00,23542.0,856.0,212261.0,4839.0,17771.0,7175.0,6688.0,4964.0,18826.0,22391.0,1216.0,203159.0,3730.0,16374.0,17737.0,25174.0,16356.0,40634.0
1180,2022-02-19 04:00:00,23092.0,639.0,216076.0,4612.0,18044.0,7298.0,6434.0,4785.0,19017.0,22215.0,1193.0,204063.0,3755.0,16810.0,17986.0,25918.0,16547.0,40583.0
1181,2022-02-19 05:00:00,21955.0,615.0,219295.0,4876.0,18441.0,7369.0,6435.5,4623.0,19106.0,22791.0,1173.0,203882.0,3843.0,17465.0,18482.0,28303.0,17091.0,41188.0
1182,2022-02-19 06:00:00,21294.0,590.0,221336.0,5133.0,18837.0,7246.0,8553.0,4448.0,19230.0,23978.0,1203.0,209113.0,4132.0,17833.0,19648.0,31098.0,17613.0,43531.0
1183,2022-02-19 07:00:00,20362.0,366.0,232350.0,5357.0,19619.0,7370.0,10761.0,4569.0,19564.0,25230.0,1278.0,219460.0,4398.0,18193.0,21032.0,34063.0,18454.0,46579.0
1184,2022-02-19 08:00:00,21588.0,191.0,253107.0,5650.0,19763.0,7512.0,11863.0,5126.0,19569.0,27392.0,1445.0,234582.0,4612.0,18729.0,22248.0,35512.0,19226.0,48362.0
1185,2022-02-19 09:00:00,24412.0,80.0,275420.0,5428.0,19917.0,7824.0,11362.0,5323.0,19397.0,29058.0,1672.0,245372.0,4697.0,19499.0,23008.0,35041.0,19580.0,46482.0
1186,2022-02-19 10:00:00,26817.0,53.0,287421.0,4718.0,19640.0,8043.0,10888.5,5598.0,19665.0,29465.0,1929.0,252694.0,4645.0,19153.0,23515.0,33642.0,19818.0,44497.0
1187,2022-02-19 11:00:00,27008.0,138.0,290120.0,4636.0,19320.0,8348.0,10637.5,5798.0,18832.0,29254.0,2135.0,254988.0,4594.0,18641.0,23607.0,31849.0,19883.0,43219.0
1188,2022-02-19 12:00:00,26982.0,357.0,282615.0,4877.0,19038.0,8699.0,9766.5,5943.0,17405.0,29428.0,2230.0,249474.0,4421.0,18255.0,22950.0,30090.0,19647.0,41988.0
1189,2022-02-19 13:00:00,26489.0,582.0,270425.0,5284.0,18399.0,9117.0,8882.0,6132.0,18149.0,28927.0,2187.0,242017.0,4561.0,18071.0,21728.0,29828.0,19400.0,43752.0
1190,2022-02-19 14:00:00,26334.0,862.0,262848.0,5458.0,18360.0,8981.0,7807.5,6215.0,19952.0,27593.0,2167.0,239972.0,4582.0,18035.0,21175.0,29944.0,19325.0,47269.0
1191,2022-02-19 15:00:00,25233.0,1100.0,250587.0,5742.0,19337.0,8026.0,6801.5,6150.0,19587.0,26962.0,2079.0,235556.0,4553.0,18808.0,21473.0,30739.0,19288.0,50563.0
1192,2022-02-19 16:00:00,23685.0,960.0,218883.0,5806.0,19638.0,7341.0,6654.0,6448.0,19433.0,26714.0,2042.0,232161.0,4786.0,19211.0,21900.0,32578.0,20056.0,53247.0
1193,2022-02-19 17:00:00,19704.0,1092.0,204757.0,5695.0,19698.0,7212.0,9127.0,6702.0,18450.0,27106.0,2036.0,244365.0,5072.0,19190.0,22687.0,35808.0,20462.0,56528.0
1194,2022-02-19 18:00:00,19391.0,1416.0,203006.0,5556.0,19712.0,7253.0,9570.0,6558.0,18574.0,29353.0,2150.0,252619.0,4790.0,18808.0,22807.0,36514.0,20406.0,56541.0
1195,2022-02-19 19:00:00,20363.0,2052.0,200812.0,5422.0,19732.0,7206.0,7623.0,6567.0,18205.0,30396.0,2380.0,245391.0,4582.0,18525.0,22572.0,34151.0,19972.0,54731.0
1196,2022-02-19 20:00:00,19804.0,2440.0,204773.0,5368.0,19534.0,7125.0,5433.0,6024.0,17721.0,30096.0,2295.0,231576.0,4327.0,17763.0,21873.0,31546.0,18908.0,52176.0
1197,2022-02-19 21:00:00,18311.0,3223.0,196286.0,5419.0,19266.0,7023.0,5107.5,5642.0,16473.0,28114.0,2066.0,223931.0,4041.0,17274.0,20885.0,28775.0,18055.0,49519.0
1198,2022-02-19 22:00:00,16774.0,3407.0,184407.0,5021.0,19127.0,6775.0,5104.0,5362.0,15632.0,26095.0,1882.0,218247.0,3806.0,17057.0,19902.0,26597.0,16998.0,47314.0
1199,2022-02-19 23:00:00,16249.0,3370.0,171118.0,4489.0,18979.0,6830.0,4935.0,5299.0,15038.0,24666.0,1704.0,206385.0,3591.0,16893.0,18877.0,24609.0,16083.0,44890.0
1200,2022-02-20 00:00:00,15652.0,3146.0,164458.0,3920.0,18881.0,6988.0,5259.0,5150.0,12901.0,23103.0,1485.0,194287.0,3482.0,16918.0,17915.0,22861.0,15471.0,43380.0
1201,2022-02-20 01:00:00,16342.0,2900.0,160015.0,3305.0,18805.0,7110.0,5737.5,4926.0,10871.0,21965.0,1282.0,185877.0,3347.0,16687.0,17415.0,21883.0,15175.0,42027.0
1202,2022-02-20 02:00:00,16629.0,2781.0,157067.0,2990.0,18696.0,7086.0,5835.0,4687.0,8128.0,21284.0,1139.0,182384.0,3334.0,16565.0,16883.0,21540.0,14945.0,41243.0
1203,2022-02-20 03:00:00,16454.0,2565.0,159537.0,2742.0,18685.0,7162.0,5755.0,4400.0,8758.0,20927.0,1095.0,181903.0,3373.0,16827.0,16575.0,21520.0,14977.0,40475.0
1204,2022-02-20 04:00:00,16071.0,2560.0,158344.0,2559.0,18935.0,7140.0,5774.5,4112.0,13231.0,21003.0,1040.0,182931.0,3438.0,17080.0,16795.0,22035.0,15098.0,41415.0
1205,2022-02-20 05:00:00,15838.0,2552.0,160047.0,2849.0,19018.0,7080.0,5567.0,3920.0,16309.0,21356.0,995.0,182360.0,3642.0,17510.0,17300.0,23171.0,15183.0,41585.0
1206,2022-02-20 06:00:00,15909.0,2668.0,170301.0,3224.0,19111.0,7229.0,5856.0,3994.0,18015.0,21957.0,985.0,183355.0,3898.0,17928.0,18184.0,23846.0,15636.0,42590.0
1207,2022-02-20 07:00:00,16180.0,2763.0,185763.0,3590.0,19172.0,8198.0,7677.5,4393.0,19552.0,22379.0,1013.0,190830.0,4144.0,18155.0,18957.0,25777.0,16568.0,44227.0
1208,2022-02-20 08:00:00,18954.0,2646.0,202194.0,3983.0,19179.0,9715.0,8841.5,4900.0,19875.0,24491.0,1111.0,206727.0,4266.0,18517.0,19321.0,27423.0,17654.0,46729.0
1209,2022-02-20 09:00:00,22629.0,2938.0,215457.0,4790.0,19218.0,10377.0,10329.5,5429.0,19967.0,25864.0,1208.0,220183.0,4342.0,18932.0,20037.0,27922.0,18561.0,48909.0
1210,2022-02-20 10:00:00,26705.0,3412.0,228545.0,5129.0,18977.0,10879.0,11571.5,5363.0,20024.0,26116.0,1380.0,230389.0,4521.0,18634.0,20196.0,27515.0,18920.0,49930.0
1211,2022-02-20 11:00:00,28559.0,3718.0,244635.0,5525.0,18776.0,10901.0,12442.0,5606.0,19941.0,25903.0,1619.0,239852.0,4484.0,18323.0,20469.0,27275.0,19103.0,51148.0
1212,2022-02-20 12:00:00,27994.0,3640.0,256090.0,5540.0,18669.0,10759.0,12854.0,5549.0,19903.0,26384.0,899.0,237457.0,4617.0,18125.0,19855.0,25875.0,19168.0,51810.0
1213,2022-02-20 13:00:00,27790.0,3818.0,262036.0,5819.0,18730.0,10084.0,12907.0,5128.0,19770.0,26271.0,999.0,232647.0,4662.0,18178.0,19268.0,25764.0,18491.0,52185.0
1214,2022-02-20 14:00:00,27617.0,3880.0,257288.0,5832.0,18862.0,9043.0,11240.0,4733.0,19720.0,25136.0,2069.0,230659.0,4734.0,18622.0,19581.0,25897.0,18314.0,52092.0
1215,2022-02-20 15:00:00,25839.0,3662.0,251599.0,6043.0,19237.0,7870.0,7328.0,4628.0,19654.0,24463.0,1012.0,229634.0,4884.0,19100.0,20138.0,26222.0,18264.0,52167.0
1216,2022-02-20 16:00:00,22137.0,3462.0,242681.0,6124.0,19892.0,6861.0,5565.0,5138.0,19365.0,24264.0,957.0,230887.0,5079.0,19999.0,20952.0,27875.0,19189.0,53451.0
1217,2022-02-20 17:00:00,17344.0,3468.0,247647.0,6090.0,20094.0,6871.0,7647.0,6017.0,17671.0,25120.0,1912.0,242895.0,4990.0,20330.0,22198.0,31736.0,19714.0,56437.0
1218,2022-02-20 18:00:00,18073.0,3456.0,245629.0,5936.0,20167.0,7127.0,9043.0,6809.0,16078.0,28198.0,2052.0,250355.0,4663.0,19923.0,22791.0,33271.0,19702.0,56425.0
1219,2022-02-20 19:00:00,19155.0,3608.0,244868.0,5645.0,19987.0,7053.0,7709.0,7069.0,14328.0,29882.0,2226.0,241709.0,4427.0,19380.0,22608.0,32168.0,19251.0,54531.0
1220,2022-02-20 20:00:00,19698.0,3646.0,243433.0,5353.0,19801.0,6992.0,6959.0,6942.0,12808.0,29963.0,2228.0,228855.0,4402.0,18567.0,21898.0,30254.0,18330.0,52356.0
1221,2022-02-20 21:00:00,18208.0,3494.0,239682.0,4899.0,19870.0,6908.0,5646.0,6666.0,15890.0,28204.0,2080.0,222878.0,4251.0,17890.0,20828.0,27769.0,17615.0,50161.0
1222,2022-02-20 22:00:00,16944.0,3497.0,237870.0,4809.0,19075.0,6805.0,5307.5,6739.0,18378.0,25899.0,1899.0,218501.0,3995.0,17224.0,19740.0,25000.0,16768.0,48100.0
1223,2022-02-20 23:00:00,16044.0,3176.0,235260.0,4620.0,17481.0,6853.0,5456.5,6808.0,19144.0,24262.0,1702.0,209238.0,3884.0,16925.0,18705.0,22946.0,16046.0,45442.0
1224,2022-02-21 00:00:00,16386.0,2938.0,232101.0,5197.0,17272.0,6819.0,6698.0,6840.0,18691.0,22838.0,1489.0,202689.0,3750.0,16876.0,17694.0,21825.0,15623.0,42982.0
1225,2022-02-21 01:00:00,16980.0,2454.0,229109.0,5225.0,16971.0,6749.0,8098.0,6902.0,18619.0,22078.0,1288.0,200473.0,3791.0,16768.0,17212.0,21279.0,15528.0,41871.0
1226,2022-02-21 02:00:00,16910.0,2081.0,230059.0,5638.0,17001.0,6704.0,8738.0,6953.0,18478.0,21755.0,1194.0,200518.0,3843.0,16699.0,16801.0,21364.0,15551.0,41496.0
1227,2022-02-21 03:00:00,17202.0,1630.0,229425.0,5743.0,16961.0,6739.0,8870.0,7003.0,18495.0,21885.0,1228.0,204633.0,3848.0,17018.0,16887.0,21940.0,16025.0,41499.0
1228,2022-02-21 04:00:00,17356.0,1512.0,233175.0,6119.0,18525.0,6716.0,7782.0,7011.0,18928.0,22837.0,1202.0,214395.0,4004.0,18313.0,17804.0,24350.0,17249.0,41940.0
1229,2022-02-21 05:00:00,16845.0,1750.0,229677.0,6181.0,20627.0,6812.0,8433.5,6960.0,19183.0,26065.0,1206.0,230541.0,4634.0,20015.0,20099.0,30534.0,19977.0,44427.0
1230,2022-02-21 06:00:00,19109.0,2280.0,239951.0,6595.0,21034.0,6824.0,10370.5,7006.0,19243.0,30271.0,1210.0,260916.0,5098.0,21338.0,23050.0,36076.0,22007.0,50068.0
1231,2022-02-21 07:00:00,20976.0,2920.0,244321.0,6562.0,21129.0,7242.0,13776.5,7454.0,19301.0,32015.0,1333.0,279046.0,5282.0,21765.0,24226.0,40508.0,23321.0,56154.0
1232,2022-02-21 08:00:00,23554.0,3274.0,248172.0,6444.0,21293.0,7574.0,15245.0,7798.0,19329.0,32570.0,1647.0,288245.0,5323.0,21955.0,24656.0,41543.0,23892.0,59111.0
1233,2022-02-21 09:00:00,26637.0,3228.0,261145.0,6498.0,21413.0,7960.0,16906.5,7873.0,19199.0,32401.0,2034.0,293202.0,5400.0,21716.0,24763.0,41892.0,23826.0,61126.0
1234,2022-02-21 10:00:00,29224.0,3180.0,273382.0,6032.0,21552.0,8024.0,17806.0,8251.0,18377.0,31988.0,2196.0,295393.0,5441.0,21704.0,24931.0,41742.0,24281.0,62397.0
1235,2022-02-21 11:00:00,29787.0,3284.0,272708.0,5983.0,21830.0,8011.0,17534.0,8341.0,18192.0,31480.0,2274.0,295500.0,5314.0,21692.0,25194.0,39585.0,24276.0,62283.0
1236,2022-02-21 12:00:00,29939.0,2972.0,274680.0,6114.0,21934.0,8343.0,17351.5,8452.0,18165.0,31268.0,2238.0,296030.0,5202.0,21475.0,25604.0,39271.0,24272.0,60834.0
1237,2022-02-21 13:00:00,30662.0,2413.0,265937.0,6243.0,22117.0,7747.0,15990.0,8267.0,18658.0,30731.0,2202.0,293633.0,5083.0,21537.0,25578.0,39909.0,23655.0,58634.0
1238,2022-02-21 14:00:00,31431.0,2036.0,245056.0,6001.0,21915.0,7212.0,14535.5,8196.0,19416.0,30051.0,2188.0,290835.0,5049.0,21358.0,25661.0,39953.0,23618.0,56746.0
1239,2022-02-21 15:00:00,30454.0,2068.0,234653.0,5762.0,22419.0,7249.0,12660.0,7703.0,19806.0,29678.0,2150.0,287498.0,5095.0,21886.0,25449.0,40198.0,23727.0,56644.0
1240,2022-02-21 16:00:00,26394.0,1448.0,229738.0,5357.0,22481.0,7004.0,10940.5,7225.0,19317.0,29457.0,2187.0,285186.0,5409.0,22643.0,25208.0,40195.0,24300.0,58700.0
1241,2022-02-21 17:00:00,22195.0,763.0,230691.0,4993.0,22362.0,6755.0,11498.0,7491.0,18759.0,29801.0,2287.0,291201.0,5405.0,22556.0,25497.0,41875.0,24628.0,62598.0
1242,2022-02-21 18:00:00,23113.0,787.0,230059.0,4880.0,22354.0,6681.0,11571.5,7457.0,18401.0,32552.0,2515.0,298055.0,5105.0,22018.0,25604.0,41787.0,24519.0,62760.0
1243,2022-02-21 19:00:00,23785.0,1524.0,223444.0,4983.0,22139.0,6629.0,10296.5,7502.0,19326.0,33790.0,2704.0,288118.0,4793.0,21190.0,25194.0,39517.0,23882.0,60606.0
1244,2022-02-21 20:00:00,23304.0,1974.0,218413.0,4974.0,21947.0,6676.0,9685.5,7139.0,19171.0,32987.0,2592.0,272200.0,4598.0,20643.0,24317.0,36765.0,22491.0,57756.0
1245,2022-02-21 21:00:00,21126.0,2136.0,214383.0,4839.0,21488.0,6708.0,8954.5,6945.0,17966.0,30209.0,2361.0,257992.0,4457.0,19684.0,23259.0,33005.0,20912.0,54012.0
1246,2022-02-21 22:00:00,19590.0,2240.0,213700.0,4607.0,21109.0,6799.0,8027.0,6943.0,16314.0,27359.0,2148.0,246724.0,4159.0,19083.0,22332.0,30028.0,19730.0,50570.0
1247,2022-02-21 23:00:00,18676.0,2784.0,221109.0,4515.0,20921.0,6708.0,7630.0,6913.0,15387.0,26055.0,1912.0,233435.0,3934.0,18572.0,21258.0,27620.0,18665.0,47658.0
1248,2022-02-22 00:00:00,19071.0,2994.0,220845.0,4231.0,20796.0,6884.0,8314.0,6784.0,15288.0,24526.0,1626.0,223775.0,3797.0,18381.0,20010.0,26145.0,17977.0,45067.0
1249,2022-02-22 01:00:00,19393.0,2854.0,219228.0,4029.0,20751.0,7070.0,8764.5,6674.0,14019.0,23589.0,1405.0,217643.0,3760.0,18188.0,19171.0,25509.0,17617.0,43269.0
1250,2022-02-22 02:00:00,18797.0,2848.0,220879.0,3588.0,20689.0,7289.0,9448.5,6572.0,12527.0,23217.0,1280.0,215465.0,3730.0,18383.0,18534.0,25323.0,17682.0,42421.0
1251,2022-02-22 03:00:00,18065.0,2401.0,215749.0,3244.0,20603.0,7388.0,9926.0,6425.0,12481.0,23228.0,1250.0,218321.0,3799.0,18875.0,18398.0,25761.0,18053.0,42267.0
1252,2022-02-22 04:00:00,17550.0,2332.0,209221.0,2904.0,20450.0,7369.0,9623.5,6185.0,11867.0,23999.0,1139.0,227031.0,4012.0,19177.0,19162.0,27551.0,19021.0,42858.0
1253,2022-02-22 05:00:00,17425.0,2276.0,198041.0,2510.0,20975.0,7410.0,9676.0,5856.0,10445.0,26752.0,1101.0,241544.0,4574.0,20734.0,21083.0,32812.0,21354.0,45031.0
1254,2022-02-22 06:00:00,19114.0,2435.0,197393.0,2089.0,20967.0,7395.0,11722.0,5876.0,9980.0,30514.0,1112.0,266102.0,5091.0,21850.0,23652.0,38204.0,23031.0,50298.0
1255,2022-02-22 07:00:00,20077.0,2052.0,189194.0,1822.0,20719.0,8522.0,15805.5,5944.0,10314.0,31976.0,1209.0,278381.0,5292.0,22003.0,23782.0,42152.0,23806.0,56033.0
1256,2022-02-22 08:00:00,22746.0,1942.0,188081.0,1780.0,19957.0,10788.0,17162.5,6342.0,14584.0,32538.0,1619.0,285778.0,5367.0,22023.0,22816.0,43011.0,24182.0,57781.0
1257,2022-02-22 09:00:00,26128.0,2276.0,193259.0,1665.0,19853.0,12289.0,17643.5,6471.0,16337.0,32117.0,2047.0,287183.0,5473.0,22112.0,21972.0,42021.0,24248.0,56573.0
1258,2022-02-22 10:00:00,27898.0,2610.0,201555.0,2189.0,19298.0,12657.0,18874.0,6490.0,17841.0,31578.0,2216.0,289581.0,5395.0,21662.0,21631.0,41578.0,24663.0,57273.0
1259,2022-02-22 11:00:00,28636.0,3165.0,212027.0,2812.0,18947.0,12295.0,18706.5,6808.0,18906.0,31249.0,2293.0,292744.0,5109.0,21369.0,21873.0,39425.0,24507.0,58348.0
1260,2022-02-22 12:00:00,29327.0,3616.0,221719.0,3484.0,18804.0,11722.0,19333.0,7029.0,19403.0,31142.0,2203.0,292177.0,5059.0,21215.0,22326.0,39257.0,24294.0,58970.0
1261,2022-02-22 13:00:00,29393.0,3350.0,218218.0,4095.0,18696.0,11133.0,18460.5,6422.0,19639.0,30667.0,2157.0,288503.0,5031.0,21097.0,22384.0,40641.0,23710.0,58482.0
1262,2022-02-22 14:00:00,29902.0,2910.0,205529.0,4152.0,18677.0,10135.0,16456.5,5617.0,19753.0,30011.0,2135.0,283166.0,5092.0,21402.0,22951.0,40925.0,23801.0,58348.0
1263,2022-02-22 15:00:00,29342.0,3264.0,195899.0,4442.0,18723.0,9032.0,14083.0,4554.0,19890.0,29666.0,2009.0,280109.0,5151.0,21603.0,23679.0,40810.0,23853.0,59237.0
1264,2022-02-22 16:00:00,25708.0,3130.0,200057.0,4593.0,18903.0,7815.0,12283.0,3918.0,19952.0,29504.0,2035.0,281577.0,5429.0,22435.0,24232.0,40533.0,24589.0,60800.0
1265,2022-02-22 17:00:00,21165.0,2802.0,211002.0,4893.0,19136.0,7194.0,12453.0,4132.0,19759.0,29675.0,2128.0,290686.0,5556.0,22330.0,25160.0,42743.0,24940.0,63192.0
1266,2022-02-22 18:00:00,20586.0,2370.0,218532.0,4844.0,19444.0,6789.0,12375.5,4630.0,18146.0,32448.0,2340.0,298913.0,5314.0,21807.0,25597.0,42700.0,24777.0,62274.0
1267,2022-02-22 19:00:00,21772.0,2566.0,225534.0,5550.0,19750.0,6668.0,11382.5,4477.0,16814.0,33725.0,2479.0,290391.0,5041.0,21221.0,25185.0,40432.0,24051.0,60301.0
1268,2022-02-22 20:00:00,21287.0,2328.0,229172.0,5942.0,19751.0,6655.0,10134.0,4001.0,17402.0,32934.0,2481.0,275642.0,4651.0,20319.0,24342.0,37409.0,22546.0,57527.0
1269,2022-02-22 21:00:00,19457.0,2467.0,228135.0,6011.0,19657.0,6573.0,9484.0,4009.0,18853.0,29793.0,2314.0,262780.0,4383.0,19407.0,23297.0,33505.0,20967.0,54287.0
1270,2022-02-22 22:00:00,17777.0,3090.0,228303.0,6356.0,19623.0,6479.0,8843.5,4123.0,18601.0,26907.0,2104.0,250037.0,4157.0,18213.0,22405.0,30351.0,19648.0,50962.0
1271,2022-02-22 23:00:00,17081.0,2819.0,230166.0,6070.0,19224.0,6418.0,9065.5,4403.0,17497.0,25824.0,1886.0,232406.0,3963.0,17542.0,21340.0,27687.0,18567.0,47937.0
1272,2022-02-23 00:00:00,16739.0,2305.0,227904.0,5962.0,19421.0,6411.0,8546.5,4850.0,16466.0,24555.0,1600.0,219139.0,3891.0,17232.0,20211.0,26340.0,17981.0,45036.0
1273,2022-02-23 01:00:00,16775.0,2504.0,219893.0,5922.0,19566.0,6564.0,7795.0,5210.0,15999.0,23434.0,1327.0,211848.0,3811.0,17432.0,19337.0,25557.0,17702.0,43413.0
1274,2022-02-23 02:00:00,17347.0,2486.0,210140.0,5709.0,19568.0,6695.0,8025.0,5702.0,15333.0,23084.0,1186.0,210501.0,3858.0,17538.0,18700.0,25557.0,17769.0,42829.0
1275,2022-02-23 03:00:00,16854.0,2267.0,206058.0,5578.0,19755.0,6696.0,8219.5,6107.0,14248.0,23065.0,1182.0,212974.0,3882.0,18101.0,18537.0,25873.0,18113.0,42582.0
1276,2022-02-23 04:00:00,16335.0,2138.0,195410.0,5641.0,19767.0,6679.0,7751.5,6432.0,13096.0,23722.0,1129.0,220471.0,4100.0,18811.0,19332.0,27784.0,18885.0,42985.0
1277,2022-02-23 05:00:00,15413.0,2132.0,179572.0,4591.0,20571.0,6793.0,8325.0,6677.0,11846.0,26485.0,1092.0,235002.0,4773.0,20492.0,21188.0,33181.0,21168.0,45400.0
1278,2022-02-23 06:00:00,16513.0,2560.0,185140.0,4122.0,20838.0,6898.0,11152.0,6916.0,11180.0,30513.0,1098.0,266571.0,5332.0,21806.0,23779.0,38444.0,22884.0,50798.0
1279,2022-02-23 07:00:00,17950.0,3412.0,188048.0,4237.0,20906.0,7276.0,15431.5,7367.0,10365.0,31907.0,1207.0,282521.0,5425.0,21814.0,24617.0,42595.0,23786.0,56306.0
1280,2022-02-23 08:00:00,19670.0,3531.0,194738.0,4650.0,20932.0,8154.0,17899.5,7792.0,10916.0,32387.0,1555.0,287321.0,5308.0,21613.0,24936.0,42969.0,24199.0,55705.0
1281,2022-02-23 09:00:00,20258.0,3556.0,208489.0,5121.0,20822.0,8968.0,19897.5,7819.0,12570.0,32325.0,1957.0,284612.0,5265.0,21069.0,24606.0,41933.0,23700.0,50578.0
1282,2022-02-23 10:00:00,20840.0,3699.0,226259.0,5248.0,20897.0,10329.0,19505.5,8162.0,14416.0,31829.0,2132.0,281776.0,5235.0,20668.0,23859.0,40864.0,23940.0,45871.0
1283,2022-02-23 11:00:00,21323.0,3867.0,245382.0,5451.0,21037.0,11318.0,19162.0,8216.0,15349.0,31585.0,2222.0,282749.0,5151.0,20683.0,23335.0,38523.0,23813.0,42691.0
1284,2022-02-23 12:00:00,21583.0,3794.0,256989.0,5163.0,21123.0,11689.0,18027.5,8411.0,16900.0,31363.0,2262.0,282854.0,5189.0,20244.0,22823.0,38352.0,23926.0,40941.0
1285,2022-02-23 13:00:00,21497.0,3653.0,253076.0,5231.0,20901.0,11574.0,17162.0,8227.0,17957.0,30941.0,2262.0,278422.0,5051.0,19941.0,22225.0,39476.0,23626.0,41761.0
1286,2022-02-23 14:00:00,20835.0,3474.0,224803.0,5081.0,20991.0,11035.0,15345.5,7478.0,17723.0,30286.0,2320.0,273205.0,4836.0,19924.0,22454.0,40206.0,23685.0,43659.0
1287,2022-02-23 15:00:00,20311.0,3418.0,193952.0,5995.0,21326.0,9482.0,12728.5,6513.0,16997.0,29594.0,2235.0,267532.0,4911.0,20160.0,23064.0,40189.0,23926.0,47755.0
1288,2022-02-23 16:00:00,18514.0,3374.0,156049.0,6187.0,21703.0,7360.0,10367.5,5129.0,17470.0,29590.0,2247.0,266381.0,5212.0,20926.0,23862.0,40021.0,24486.0,54395.0
1289,2022-02-23 17:00:00,18197.0,3066.0,141543.0,6305.0,22099.0,6538.0,11305.0,4738.0,17729.0,29767.0,2265.0,275251.0,5303.0,20755.0,25007.0,42905.0,24878.0,60784.0
1290,2022-02-23 18:00:00,18142.0,3261.0,150417.0,6456.0,22381.0,6521.0,11363.5,4468.0,17346.0,32396.0,2447.0,289874.0,4917.0,20089.0,25597.0,43062.0,24848.0,61593.0
1291,2022-02-23 19:00:00,18459.0,3286.0,154013.0,6186.0,22465.0,6531.0,9914.5,4055.0,17351.0,33614.0,2567.0,284635.0,4790.0,19789.0,25347.0,40683.0,24240.0,59618.0
1292,2022-02-23 20:00:00,17548.0,2771.0,155107.0,6104.0,22419.0,6601.0,8203.0,3648.0,17890.0,32700.0,2513.0,271495.0,4577.0,19274.0,24594.0,37499.0,22680.0,57242.0
1293,2022-02-23 21:00:00,16160.0,2181.0,154629.0,6003.0,21902.0,6584.0,6841.0,3330.0,18543.0,29833.0,2356.0,258387.0,4320.0,18265.0,23480.0,33722.0,21214.0,53945.0
1294,2022-02-23 22:00:00,14478.0,2024.0,156056.0,4886.0,21672.0,6467.0,5865.0,3219.0,18664.0,27169.0,2161.0,243844.0,4120.0,17334.0,22603.0,30308.0,19943.0,50446.0
1295,2022-02-23 23:00:00,13657.0,2074.0,165742.0,4785.0,21163.0,6331.0,6915.0,3528.0,18872.0,25982.0,1940.0,232138.0,3962.0,17029.0,21560.0,27816.0,18834.0,47468.0
1296,2022-02-24 00:00:00,13169.0,2038.0,168798.0,4890.0,20680.0,6302.0,7118.0,3806.0,18852.0,24508.0,1687.0,223323.0,3827.0,16669.0,20416.0,26200.0,18193.0,44431.0
1297,2022-02-24 01:00:00,12195.0,2328.0,175922.0,4792.0,20425.0,6294.0,7042.0,4006.0,18986.0,23435.0,1471.0,217092.0,3767.0,16164.0,19604.0,25566.0,17939.0,42848.0
1298,2022-02-24 02:00:00,11903.0,2412.0,178857.0,4131.0,20232.0,6316.0,7212.0,4233.0,18689.0,23029.0,1342.0,215938.0,3775.0,15980.0,19007.0,25437.0,17955.0,42031.0
1299,2022-02-24 03:00:00,11613.0,1892.0,180079.0,4012.0,20340.0,6340.0,7058.0,4548.0,18324.0,23114.0,1323.0,217386.0,3829.0,16163.0,18864.0,25725.0,18389.0,41500.0
1300,2022-02-24 04:00:00,11724.0,2000.0,179867.0,3930.0,20822.0,6415.0,6500.0,4712.0,18395.0,23680.0,1277.0,224280.0,4047.0,17254.0,19667.0,27565.0,19236.0,41974.0
1301,2022-02-24 05:00:00,12586.0,1639.0,170917.0,3929.0,22028.0,6493.0,5230.0,4894.0,18495.0,26265.0,1248.0,240162.0,4594.0,19507.0,21677.0,32913.0,21505.0,44254.0
1302,2022-02-24 06:00:00,14361.0,1659.0,179578.0,4179.0,22303.0,6886.0,8653.0,5336.0,18745.0,30164.0,1266.0,269831.0,5072.0,20215.0,24119.0,38159.0,22737.0,49060.0
1303,2022-02-24 07:00:00,16445.0,1453.0,182379.0,4487.0,22274.0,8796.0,12306.0,6021.0,18817.0,31636.0,1378.0,283937.0,5277.0,20219.0,23970.0,41867.0,22686.0,55017.0
1304,2022-02-24 08:00:00,18015.0,1590.0,184905.0,4527.0,22358.0,10662.0,13075.0,6515.0,19091.0,32138.0,1693.0,288633.0,5327.0,20247.0,22901.0,42378.0,22363.0,57167.0
1305,2022-02-24 09:00:00,19236.0,1783.0,193647.0,4987.0,22367.0,12030.0,13382.0,6854.0,19131.0,32070.0,2130.0,286744.0,5366.0,20206.0,21736.0,41445.0,21834.0,55723.0
1306,2022-02-24 10:00:00,19365.0,2188.0,208992.0,5124.0,22238.0,13054.0,13153.5,7431.0,17694.0,31716.0,2291.0,290537.0,5288.0,19999.0,21218.0,40406.0,22095.0,52151.0
1307,2022-02-24 11:00:00,20451.0,2416.0,223853.0,4882.0,22157.0,13439.0,12454.0,7926.0,16849.0,31571.0,2412.0,296027.0,5247.0,19491.0,21064.0,38353.0,22257.0,50243.0
1308,2022-02-24 12:00:00,20931.0,2398.0,237719.0,4497.0,22115.0,13330.0,12264.0,7758.0,18306.0,31417.0,2385.0,292981.0,5229.0,19015.0,21091.0,38416.0,22580.0,52735.0
